dyad_id,Category_Actors,Category_Goal,Category_Phases,global_category
5271,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5275,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5276,['Local and Informal Actors'],['Post-Conflict Justice and Social Healing'],nego,[45]
5276,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
5276,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5276,['Non-Mediated'],['Unspecified'],nego,[66]
5276,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5276,['National State Actors'],['Resource Management and Economic Issues'],nego,[28]
5276,['National State Actors'],['Unspecified'],nego,[30]
5276,['National State Actors'],['Resource Management and Economic Issues'],nego,[28]
5276,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5276,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5276,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5276,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5276,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5276,['National State Actors'],['Unspecified'],nego,[30]
5276,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[7, 8, 10]"
5276,['International and Regional Actors'],['Unspecified'],nego,[12]
5276,['Non-Mediated'],['Unspecified'],nego,[66]
5276,['National State Actors'],['Unspecified'],nego,[30]
5276,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5279,['Local and Informal Actors'],['Unspecified'],nego,[48]
5280,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5282,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5282,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
5282,['International and Regional Actors'],['Unspecified'],nego,[12]
5282,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5282,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5282,['Local and Informal Actors'],['Unspecified'],nego,[48]
5282,['Local and Informal Actors'],['Unspecified'],nego,[48]
5282,['Local and Informal Actors'],['Unspecified'],nego,[48]
5282,['National State Actors'],['Unspecified'],nego,[30]
5282,['Non-Mediated'],['Unspecified'],nego,[66]
5282,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5282,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5282,['Local and Informal Actors'],['Resource Management and Economic Issues'],nego,[46]
5282,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
5282,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5282,"['Local and Informal Actors', 'Drop']",['Unspecified'],nego,[48]
5282,"['Local and Informal Actors', 'Drop']",['Unspecified'],nego,[48]
5282,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5282,"['Local and Informal Actors', 'Drop']",['Unspecified'],nego,[48]
5282,['Local and Informal Actors'],['Unspecified'],nego,[48]
5282,['National State Actors'],['Post-Conflict Justice and Social Healing'],nego,[27]
5282,['National State Actors'],['Unspecified'],nego,[30]
5282,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 30, 48]"
5284,['Non-Mediated'],"['Cessation of Hostilities and Security', 'Unspecified']",prenego,"[55, 60]"
5284,['National State Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[26, 27]"
5284,['Local and Informal Actors'],['Unspecified'],nego,[48]
5284,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5284,"['International and Regional Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[7, 9, 43, 45]"
5284,['International and Regional Actors'],['Unspecified'],nego,[12]
5284,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5284,['National State Actors'],['Unspecified'],nego,[30]
5284,['Local and Informal Actors'],['Unspecified'],nego,[48]
5284,['Local and Informal Actors'],['Post-Conflict Justice and Social Healing'],nego,[45]
5284,['Non-Mediated'],['Unspecified'],nego,[66]
5285,['Non-Mediated'],['Unspecified'],nego,[66]
5286,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
5288,['National State Actors'],['Political Power and Governance'],nego,[26]
5288,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5288,['National State Actors'],"['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[25, 27]"
5291,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5291,"['Local and Informal Actors', 'Drop']",['Unspecified'],nego,[48]
5291,"['Local and Informal Actors', 'Drop']",['Unspecified'],nego,[48]
5291,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5291,"['Local and Informal Actors', 'Drop']",['Unspecified'],nego,[48]
5291,['Local and Informal Actors'],['Unspecified'],nego,[48]
5291,['National State Actors'],['Post-Conflict Justice and Social Healing'],nego,[27]
5291,['National State Actors'],['Unspecified'],nego,[30]
5291,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 30, 48]"
5292,['Local and Informal Actors'],['Resource Management and Economic Issues'],nego,[46]
5292,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
5293,['Local and Informal Actors'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing', 'Resource Management and Economic Issues']",nego,"[44, 45, 46]"
5293,['National State Actors'],['Political Power and Governance'],nego,[26]
5293,['National State Actors'],['Unspecified'],nego,[30]
5293,['National State Actors'],['Unspecified'],nego,[30]
5293,['National State Actors'],['Unspecified'],nego,[30]
5293,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
5293,['Non-Mediated'],['Unspecified'],nego,[66]
5293,['Non-Mediated'],['Unspecified'],nego,[66]
5296,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5297,['National State Actors'],['Drop'],nego,[]
5297,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
5297,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5297,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
5297,"['International and Regional Actors', 'Local and Informal Actors', 'Drop']","['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[8, 10, 44, 46]"
5297,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5297,"['International and Regional Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 44]"
5298,['Local and Informal Actors'],['Unspecified'],nego,[48]
5298,['Non-Mediated'],['Unspecified'],nego,[66]
5298,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5299,['International and Regional Actors'],['Unspecified'],nego_implement,[18]
5299,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5299,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5299,['Non-Mediated'],['Unspecified'],nego,[66]
5299,['International and Regional Actors'],"['Political Power and Governance', 'External Involvement and Military Presence']",nego,"[8, 11]"
5299,['Non-Mediated'],['Unspecified'],nego,[66]
5299,['International and Regional Actors'],['Political Power and Governance'],nego_implement,[14]
5299,['International and Regional Actors'],['Political Power and Governance'],nego_implement,[14]
5299,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego_implement,"[13, 14]"
5299,['Non-Mediated'],"['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[62, 63]"
5299,['Non-Mediated'],['Unspecified'],nego,[66]
5299,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[7, 8, 10]"
5299,['International and Regional Actors'],['Unspecified'],nego_implement,[18]
5299,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5301,['Non-Mediated'],['Unspecified'],nego,[66]
5301,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5301,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Unspecified']",nego,"[7, 8, 12]"
5301,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
5302,['International and Regional Actors'],['Unspecified'],nego,[12]
5302,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5302,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5302,['International and Regional Actors'],['Political Power and Governance'],nego_implement,[14]
5302,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5302,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5302,['Non-Mediated'],['Unspecified'],nego,[66]
5302,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5302,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Unspecified']",nego,"[7, 8, 12]"
5302,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
5303,['National State Actors'],['Post-Conflict Justice and Social Healing'],nego,[27]
5303,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5303,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5304,['Local and Informal Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[43, 44]"
5304,['Local and Informal Actors'],['Unspecified'],nego,[48]
5304,['Local and Informal Actors'],"['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[43, 45]"
5304,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5305,"['International and Regional Actors', 'National State Actors']","['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[7, 9, 25, 27]"
5305,['National State Actors'],"['Cessation of Hostilities and Security', 'Post-Conflict Justice and Social Healing']",nego,"[25, 27]"
5305,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Post-Conflict Justice and Social Healing', 'Resource Management and Economic Issues']",nego,"[25, 26, 27, 28]"
5305,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5305,['Non-Mediated'],['Post-Conflict Justice and Social Healing'],nego,[63]
5305,['Drop'],['Political Power and Governance'],nego,[]
5307,['Non-Mediated'],['Unspecified'],nego,[66]
5307,['International and Regional Actors'],['Unspecified'],nego,[12]
5308,['Local and Informal Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[43, 44]"
5311,['National State Actors'],['Unspecified'],nego,[30]
5313,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5313,"['International and Regional Actors', 'Local and Informal Actors', 'Drop']",['Unspecified'],nego,"[12, 48]"
5313,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5313,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5313,['Non-Mediated'],['Resource Management and Economic Issues'],nego,[64]
5313,['National State Actors'],['Resource Management and Economic Issues'],nego,[28]
5313,['National State Actors'],['Drop'],nego,[]
5314,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5314,['Local and Informal Actors'],['Unspecified'],nego,[48]
5314,"['National State Actors', 'Local and Informal Actors']",['Resource Management and Economic Issues'],nego,"[28, 46]"
5314,['National State Actors'],"['Unspecified', 'Drop']",nego,[30]
5314,['Local and Informal Actors'],"['Unspecified', 'Drop']",nego,[48]
5314,['Local and Informal Actors'],"['Cessation of Hostilities and Security', 'Resource Management and Economic Issues']",nego,"[43, 46]"
5314,['Non-Mediated'],['Unspecified'],nego,[66]
5314,['Non-Mediated'],['Unspecified'],nego,[66]
5314,['Non-Mediated'],['Unspecified'],nego,[66]
5314,['Non-Mediated'],['Unspecified'],nego,[66]
5314,['Local and Informal Actors'],['Unspecified'],nego,[48]
5314,['National State Actors'],['Resource Management and Economic Issues'],nego,[28]
5314,['National State Actors'],['Unspecified'],nego,[30]
5314,['National State Actors'],['Unspecified'],nego,[30]
5314,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5314,['National State Actors'],['Unspecified'],nego,[30]
5314,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5314,['Local and Informal Actors'],['Drop'],nego,[]
5314,['Local and Informal Actors'],['Post-Conflict Justice and Social Healing'],nego,[45]
5314,['Non-Mediated'],"['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[62, 64]"
5314,['Non-Mediated'],['Unspecified'],nego,[66]
5314,['Non-Mediated'],['Unspecified'],nego,[66]
5314,['National State Actors'],['Post-Conflict Justice and Social Healing'],nego,[27]
5314,['Non-Mediated'],['Unspecified'],nego,[66]
5314,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5314,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5314,['National State Actors'],['Political Power and Governance'],nego,[26]
5314,['National State Actors'],['Unspecified'],nego,[30]
5314,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 30, 48]"
5314,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5314,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5314,['National State Actors'],['Unspecified'],nego,[30]
5314,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
5314,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5314,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5314,['Non-Mediated'],['Cessation of Hostilities and Security'],nego_implement,[67]
5314,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5314,['International and Regional Actors'],['Unspecified'],nego,[12]
5315,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5315,['Local and Informal Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[43, 44]"
5316,['Local and Informal Actors'],['Unspecified'],nego,[48]
5316,['International and Regional Actors'],['Unspecified'],nego,[12]
5316,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5333,['National State Actors'],"['Cessation of Hostilities and Security', 'Resource Management and Economic Issues']",nego,"[25, 28]"
5334,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5335,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5335,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5335,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5337,['National State Actors'],['Unspecified'],nego,[30]
5341,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5341,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5341,['Local and Informal Actors'],['Unspecified'],nego_implement,[54]
5341,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5344,['Local and Informal Actors'],['Unspecified'],nego,[48]
5344,"['International and Regional Actors', 'Local and Informal Actors']","['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[8, 10, 44, 46]"
5345,['Local and Informal Actors'],['Unspecified'],nego,[48]
5345,"['International and Regional Actors', 'Local and Informal Actors']","['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[8, 10, 44, 46]"
5347,['International and Regional Actors'],['Unspecified'],nego,[12]
5348,['International and Regional Actors'],['Unspecified'],nego_implement,[18]
5348,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5348,['International and Regional Actors'],"['Political Power and Governance', 'External Involvement and Military Presence']",nego,"[8, 11]"
5348,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance', 'Unspecified']",nego,"[7, 8, 12]"
5348,['International and Regional Actors'],['Political Power and Governance'],nego_implement,[14]
5348,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego_implement,"[13, 14]"
5349,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5349,['Non-Mediated'],['Unspecified'],nego,[66]
5349,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5350,['Non-Mediated'],"['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[62, 64]"
5350,['Non-Mediated'],"['Political Power and Governance', 'Resource Management and Economic Issues']",nego,"[62, 64]"
5351,['National State Actors'],['Unspecified'],nego,[30]
5351,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5351,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
5351,"['National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26, 43, 44]"
5351,['Local and Informal Actors'],['Unspecified'],nego,[48]
5352,"['National State Actors', 'Local and Informal Actors']","['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26, 43, 44]"
5352,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 30, 48]"
5352,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5352,['Local and Informal Actors'],['Unspecified'],nego,[48]
5352,['Local and Informal Actors'],['Unspecified'],nego,[48]
5352,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
5352,['National State Actors'],['Unspecified'],nego,[30]
5352,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5355,['Non-Mediated'],['Unspecified'],nego,[66]
5355,['Non-Mediated'],"['Unspecified', 'Drop']",nego,[66]
5355,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5355,['National State Actors'],['Unspecified'],nego,[30]
5355,['National State Actors'],['Unspecified'],nego,[30]
5356,['National State Actors'],['Unspecified'],nego,[30]
5359,['National State Actors'],['Unspecified'],prenego,[24]
5359,['National State Actors'],['Unspecified'],nego,[30]
5360,['National State Actors'],['Cessation of Hostilities and Security'],nego,[25]
5360,['National State Actors'],['Political Power and Governance'],nego,[26]
5360,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5360,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5360,['National State Actors'],['Post-Conflict Justice and Social Healing'],nego,[27]
5360,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5360,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5360,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],prenego,"[6, 42]"
5360,"['International and Regional Actors', 'Local and Informal Actors']","['Political Power and Governance', 'Post-Conflict Justice and Social Healing']",nego,"[8, 9, 44, 45]"
5360,['Non-Mediated'],['Post-Conflict Justice and Social Healing'],nego,[63]
5360,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5371,['Local and Informal Actors'],['Unspecified'],nego_implement,[54]
5372,['Local and Informal Actors'],['Post-Conflict Justice and Social Healing'],nego,[45]
5372,['Non-Mediated'],['Unspecified'],nego_implement,[72]
5372,['National State Actors'],['Unspecified'],nego,[30]
5372,['Local and Informal Actors'],['Unspecified'],nego,[48]
5372,['National State Actors'],['Unspecified'],nego,[30]
5372,['Non-Mediated'],['Unspecified'],nego,[66]
5372,"['National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[26, 44]"
5372,['Non-Mediated'],['Post-Conflict Justice and Social Healing'],nego,[63]
5373,['International and Regional Actors'],['Unspecified'],nego,[12]
5373,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5373,"['International and Regional Actors', 'National State Actors', 'Drop']",['Political Power and Governance'],nego,"[8, 26]"
5373,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5374,['International and Regional Actors'],['Unspecified'],nego,[12]
5374,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5374,"['International and Regional Actors', 'National State Actors', 'Drop']",['Political Power and Governance'],nego,"[8, 26]"
5374,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5374,['National State Actors'],['Unspecified'],nego,[30]
5374,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5375,['National State Actors'],['Unspecified'],nego,[30]
5375,['National State Actors'],['Post-Conflict Justice and Social Healing'],nego,[27]
5375,['National State Actors'],['Unspecified'],nego,[30]
5376,"['National State Actors', 'Local and Informal Actors']",['Post-Conflict Justice and Social Healing'],nego,"[27, 45]"
5376,['National State Actors'],['Resource Management and Economic Issues'],nego,[28]
5376,"['International and Regional Actors', 'National State Actors']",['Unspecified'],nego,"[12, 30]"
5376,"['International and Regional Actors', 'National State Actors', 'Drop']",['Political Power and Governance'],nego,"[8, 26]"
5376,"['International and Regional Actors', 'National State Actors']",['Political Power and Governance'],nego,"[8, 26]"
5377,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
5377,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
5377,['National State Actors'],"['Unspecified', 'Drop']",nego,[30]
5377,['Local and Informal Actors'],['Unspecified'],nego,[48]
5377,['National State Actors'],['Political Power and Governance'],nego,[26]
5377,['National State Actors'],['Political Power and Governance'],nego,[26]
5377,['National State Actors'],['Unspecified'],nego,[30]
5377,['National State Actors'],['Unspecified'],nego,[30]
5377,['Local and Informal Actors'],['Unspecified'],nego,[48]
5377,['National State Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[25, 26]"
5377,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5378,['Non-Mediated'],['Unspecified'],nego,[66]
5378,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
5378,['Non-Mediated'],['Unspecified'],nego,[66]
5379,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5379,['National State Actors'],['Unspecified'],nego,[30]
5379,['Local and Informal Actors'],['Unspecified'],nego,[48]
5379,['National State Actors'],['Unspecified'],nego,[30]
5379,"['National State Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[30, 48]"
5379,"['International and Regional Actors', 'National State Actors', 'Local and Informal Actors']",['Political Power and Governance'],nego,"[8, 26, 44]"
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Unspecified'],nego,[12]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Unspecified'],nego,[12]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Unspecified'],nego,[12]
5381,['International and Regional Actors'],['Drop'],nego_implement,[]
5381,['Non-Mediated'],['Drop'],[],[]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5381,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5381,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5381,['International and Regional Actors'],['Political Power and Governance'],nego,[8]
5381,['International and Regional Actors'],['Drop'],nego_implement,[]
5381,['International and Regional Actors'],['Drop'],nego_implement,[]
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5384,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
5384,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5384,['Non-Mediated'],['Drop'],nego_implement,[]
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5384,['Non-Mediated'],['Drop'],prenego,[]
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5384,['Local and Informal Actors'],['Political Power and Governance'],nego,[44]
5384,['Non-Mediated'],['Drop'],nego_implement,[]
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],[],[]
5384,['Local and Informal Actors'],['Drop'],nego_implement,[]
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],[],[]
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5384,['Local and Informal Actors'],['Unspecified'],nego,[48]
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Cessation of Hostilities and Security'],nego,"[7, 43]"
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Unspecified'],nego,"[12, 48]"
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5384,['International and Regional Actors'],['Drop'],nego_implement,[]
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego_implement,[49]
5384,['Local and Informal Actors'],['Cessation of Hostilities and Security'],nego,[43]
5384,"['International and Regional Actors', 'Local and Informal Actors']",['Drop'],nego_implement,[]
5384,['Non-Mediated'],['Cessation of Hostilities and Security'],nego,[61]
5384,['International and Regional Actors'],['Drop'],nego_implement,[]
5384,['International and Regional Actors'],['Drop'],nego_implement,[]
5385,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5385,['International and Regional Actors'],"['Cessation of Hostilities and Security', 'Political Power and Governance']",nego,"[7, 8]"
5385,['International and Regional Actors'],['Cessation of Hostilities and Security'],nego,[7]
5385,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5385,['Non-Mediated'],['Political Power and Governance'],nego,[62]
5386,"['International and Regional Actors', 'National State Actors']",['Cessation of Hostilities and Security'],nego,"[7, 25]"
